@relation ViewA_DF_200.arff-weka.filters.unsupervised.attribute.AddID-Cfirst-NID

@attribute ID numeric
@attribute ViewA_write numeric
@attribute ViewA_t numeric
@attribute ViewA_s numeric
@attribute ViewA_edu numeric
@attribute ViewA_articl numeric
@attribute ViewA_us numeric
@attribute ViewA_com numeric
@attribute ViewA_like numeric
@attribute ViewA_just numeric
@attribute ViewA_window numeric
@attribute ViewA_don numeric
@attribute ViewA_peopl numeric
@attribute ViewA_know numeric
@attribute ViewA_c numeric
@attribute ViewA_m numeric
@attribute ViewA_think numeric
@attribute ViewA_make numeric
@attribute ViewA_new numeric
@attribute ViewA_doe numeric
@attribute ViewA_sai numeric
@attribute ViewA_d numeric
@attribute ViewA_time numeric
@attribute ViewA_want numeric
@attribute ViewA_apr numeric
@attribute ViewA_work numeric
@attribute ViewA_wai numeric
@attribute ViewA_problem numeric
@attribute ViewA_right numeric
@attribute ViewA_look numeric
@attribute ViewA_thank numeric
@attribute ViewA_e numeric
@attribute ViewA_run numeric
@attribute ViewA_thing numeric
@attribute ViewA_file numeric
@attribute ViewA_need numeric
@attribute ViewA_ve numeric
@attribute ViewA_try numeric
@attribute ViewA_good numeric
@attribute ViewA_did numeric
@attribute ViewA_program numeric
@attribute ViewA_state numeric
@attribute ViewA_govern numeric
@attribute ViewA_come numeric
@attribute ViewA_realli numeric
@attribute ViewA_help numeric
@attribute ViewA_sure numeric
@attribute ViewA_post numeric
@attribute ViewA_mean numeric
@attribute ViewA_believ numeric
@attribute ViewA_differ numeric
@attribute ViewA_b numeric
@attribute ViewA_support numeric
@attribute ViewA_start numeric
@attribute ViewA_question numeric
@attribute ViewA_univers numeric
@attribute ViewA_point numeric
@attribute ViewA_opinion numeric
@attribute ViewA_person numeric
@attribute ViewA_let numeric
@attribute ViewA_tell numeric
@attribute ViewA_fact numeric
@attribute ViewA_set numeric
@attribute ViewA_read numeric
@attribute ViewA_year numeric
@attribute ViewA_go numeric
@attribute ViewA_number numeric
@attribute ViewA_case numeric
@attribute ViewA_got numeric
@attribute ViewA_doesn numeric
@attribute ViewA_said numeric
@attribute ViewA_reason numeric
@attribute ViewA_gener numeric
@attribute ViewA_ll numeric
@attribute ViewA_win numeric
@attribute ViewA_group numeric
@attribute ViewA_dai numeric
@attribute ViewA_do numeric
@attribute ViewA_chang numeric
@attribute ViewA_x numeric
@attribute ViewA_law numeric
@attribute ViewA_mail numeric
@attribute ViewA_includ numeric
@attribute ViewA_better numeric
@attribute ViewA_p numeric
@attribute ViewA_u numeric
@attribute ViewA_call numeric
@attribute ViewA_dos numeric
@attribute ViewA_place numeric
@attribute ViewA_lot numeric
@attribute ViewA_driver numeric
@attribute ViewA_follow numeric
@attribute ViewA_happen numeric
@attribute ViewA_live numeric
@attribute ViewA_world numeric
@attribute ViewA_respons numeric
@attribute ViewA_ms numeric
@attribute ViewA_didn numeric
@attribute ViewA_version numeric
@attribute ViewA_have numeric
@attribute ViewA_get numeric
@attribute ViewA_w numeric
@attribute ViewA_end numeric
@attribute ViewA_possibl numeric
@attribute ViewA_inform numeric
@attribute ViewA_consid numeric
@attribute ViewA_ca numeric
@attribute ViewA_probabl numeric
@attribute ViewA_talk numeric
@attribute ViewA_actual numeric
@attribute ViewA_word numeric
@attribute ViewA_ye numeric
@attribute ViewA_wrong numeric
@attribute ViewA_american numeric
@attribute ViewA_care numeric
@attribute ViewA_true numeric
@attribute ViewA_base numeric
@attribute ViewA_monei numeric
@attribute ViewA_idea numeric
@attribute ViewA_suggest numeric
@attribute ViewA_allow numeric
@attribute ViewA_issu numeric
@attribute ViewA_far numeric
@attribute ViewA_littl numeric
@attribute ViewA_real numeric
@attribute ViewA_long numeric
@attribute ViewA_nation numeric
@attribute ViewA_line numeric
@attribute ViewA_avail numeric
@attribute ViewA_v numeric
@attribute ViewA_manag numeric
@attribute ViewA_forc numeric
@attribute ViewA_isn numeric
@attribute ViewA_o numeric
@attribute ViewA_countri numeric
@attribute ViewA_kind numeric
@attribute ViewA_l numeric
@attribute ViewA_ask numeric
@attribute ViewA_card numeric
@attribute ViewA_interest numeric
@attribute ViewA_control numeric
@attribute ViewA_pai numeric
@attribute ViewA_abl numeric
@attribute ViewA_thought numeric
@attribute ViewA_hope numeric
@attribute ViewA_provid numeric
@attribute ViewA_free numeric
@attribute ViewA_report numeric
@attribute ViewA_r numeric
@attribute ViewA_internet numeric
@attribute ViewA_cs numeric
@attribute ViewA_public numeric
@attribute ViewA_caus numeric
@attribute ViewA_pc numeric
@attribute ViewA_claim numeric
@attribute ViewA_uunet numeric
@attribute ViewA_rememb numeric
@attribute ViewA_k numeric
@attribute ViewA_david numeric
@attribute ViewA_seen numeric
@attribute ViewA_quit numeric
@attribute ViewA_order numeric
@attribute ViewA_cours numeric
@attribute ViewA_result numeric
@attribute ViewA_h numeric
@attribute ViewA_note numeric
@attribute ViewA_life numeric
@attribute ViewA_major numeric
@attribute ViewA_requir numeric
@attribute ViewA_tri numeric
@attribute ViewA_heard numeric
@attribute ViewA_mayb numeric
@attribute ViewA_polit numeric
@attribute ViewA_creat numeric
@attribute ViewA_exampl numeric
@attribute ViewA_wrote numeric
@attribute ViewA_answer numeric
@attribute ViewA_microsoft numeric
@attribute ViewA_expect numeric
@attribute ViewA_great numeric
@attribute ViewA_access numeric
@attribute ViewA_best numeric
@attribute ViewA_applic numeric
@attribute ViewA_relat numeric
@attribute ViewA_clinton numeric
@attribute ViewA_machin numeric
@attribute ViewA_clayton numeric
@attribute ViewA_g numeric
@attribute ViewA_list numeric
@attribute ViewA_n numeric
@attribute ViewA_presid numeric
@attribute ViewA_non numeric
@attribute ViewA_larg numeric
@attribute ViewA_stop numeric
@attribute ViewA_bit numeric
@attribute ViewA_tax numeric
@attribute ViewA_servic numeric
@attribute ViewA_children numeric
@attribute ViewA_ac numeric
@attribute ViewA_high numeric
@attribute ViewA_recent numeric
@attribute class {positiveClass,negativeClass}

@data
1659,0.495116,0,0,1.17038,1.275425,0,0.93777,0,0,0,0,0,0,0,1.271182,0,0,0,1.412638,1.44817,1.467504,1.471852,0,0,0,0,0,0,0,0,3.385639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.948413,1.948413,0,1.969691,1.987774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.103734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459239,0,0,0,0,0,0,0,0,0,0,0,2.507152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1616,0.495116,2.120713,0.554255,2.34076,0.637712,0,0,1.025827,0,0,0,1.150432,0,1.219086,0,0,0,0,0,0,1.467504,4.415557,0,1.489435,1.500584,0,0,3.238976,1.627093,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913927,3.848297,0,0,0,0,1.958995,0,0,0,1.9951,0,0,0,0,0,0,0,0,2.071473,0,0,6.274542,0,0,0,0,0,0,0,0,0,0,2.184802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.317699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424753,0,0,0,0,0,0,0,0,2.459239,0,0,0,2.459239,4.930208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56395,0,0,0,0,0,0,0,0,0,0,0,2.631089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.718101,0,0,0,0,0,0,0,0,0,negativeClass
1694,0.495116,1.590535,0,0,1.275425,0,0,0,1.089157,0,0,0,0,2.438173,0,0,5.450311,0,0,1.44817,0,0,0,1.489435,0,0,0,3.238976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.924149,1.931022,0,0,0,1.958995,1.969691,5.963323,0,0,0,0,2.013654,2.017406,0,0,0,0,0,0,2.091514,0,0,0,0,0,0,2.154165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.273026,0,0,0,0,0,0,0,0,0,0,0,4.728921,0,0,0,2.391416,0,0,0,0,0,0,2.424753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.513306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56395,2.570465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.718101,0,0,0,0,0,0,0,0,0,negativeClass
1767,0.990233,1.590535,0,2.34076,1.275425,0,0,0,0,0,2.300864,0,0,0,0,0,0,0,0,0,0,0,0,2.97887,0,1.594549,0,0,0,0,0,0,1.703749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.987774,0,0,0,0,0,0,0,0,0,0,0,0,4.183028,0,2.091514,0,0,0,0,0,4.30833,0,0,0,0,0,4.39645,0,0,0,0,0,0,0,0,0,2.258568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424753,0,0,4.872233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69185,2.570465,0,0,0,0,0,0,0,2.624169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1774,0.495116,0.530178,0,1.17038,0.637712,0,0,0,1.089157,0,0,1.150432,0,0,0,0,0,1.370421,0,0,0,0,0,1.489435,0,0,0,0,0,0,1.69282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.017406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.180367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.525729,0,0,0,0,0,0,2.544657,0,0,0,0,2.551046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.652143,0,0,0,0,2.680922,0,0,2.703063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1173,1.980465,0,1.662766,1.75557,0.637712,0,2.813309,0,0,0,0,1.150432,0,0,0,2.709591,1.362578,0,0,0,0,0,0,2.97887,0,3.189099,0,1.619488,0,0,3.385639,1.695541,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944911,0,1.948413,0,0,0,0,0,0,0,0,0,0,2.028748,0,2.059639,0,0,0,0,0,2.091514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447611,0,0,0,0,0,2.459239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.544657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1553,0.495116,0,0,1.17038,0,0,0,1.025827,0,0,0,4.601728,0,1.219086,2.542363,0,0,1.370421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.814994,0,0,0,0,0,0,0,0,0,3.827854,1.924149,0,0,0,0,0,0,0,0,1.9951,0,0,4.027308,0,0,4.057497,0,0,0,0,0,4.183028,0,0,0,0,0,0,2.154165,0,0,0,0,2.189256,0,0,0,0,0,2.221005,0,0,0,0,4.517136,0,0,0,2.297598,2.302585,0,0,0,0,0,0,0,0,0,2.380547,0,0,0,4.804811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.551046,0,0,0,0,0,2.570465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725705,0,0,0,negativeClass
1770,0.495116,0,0,0.58519,0,0,0,0,0,0,0,0,0,0,0,0,1.362578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.059639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307598,0,0,0,0,0,2.36446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.154302,0,0,0,0,0,0,0,0,0,0,negativeClass
1380,1.485349,3.711248,2.217021,0,1.913137,6.431557,0,0,2.178314,1.104127,6.902592,1.150432,2.374887,1.219086,0,4.064387,1.362578,0,4.237915,0,0,0,0,1.489435,0,1.594549,1.606941,1.619488,0,0,1.69282,0,3.407497,0,0,1.742969,3.520522,1.76902,3.555713,0,3.62801,7.642172,0,0,0,0,17.53572,3.896827,7.835982,3.939381,0,1.991431,0,0,10.030955,4.027308,6.052218,8.099813,0,0,2.059639,4.142947,4.166899,0,0,2.091514,18.823627,0,0,2.128632,8.61666,0,0,0,2.180367,0,0,2.198225,0,4.41455,0,0,4.44201,0,0,0,0,0,2.273026,0,0,0,0,2.307598,0,0,0,0,0,0,0,0,0,4.771933,9.565665,0,0,2.402405,0,4.815891,2.413517,0,4.849505,0,0,0,0,2.447611,7.360224,0,7.377717,2.459239,2.459239,0,0,2.465104,2.476938,0,0,0,0,0,0,2.501036,0,0,0,0,0,0,0,0,2.525729,0,0,5.076615,0,0,5.076615,0,5.089313,5.089313,0,0,0,0,0,0,2.557477,5.1279,0,2.570465,2.60369,0,0,0,0,0,0,0,0,15.786535,0,7.914173,0,0,7.935226,0,0,0,0,0,0,0,2.688248,0,2.703063,0,0,0,2.718101,0,0,0,0,0,0,0,0,0,negativeClass
1864,0.990233,0.530178,0.554255,3.51114,0.637712,0,0,3.07748,0,0,1.150432,0,2.374887,0,0,0,0,2.740842,0,1.44817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777857,0,0,1.910543,0,1.924149,0,0,0,0,1.958995,0,0,0,0,0,2.006191,0,0,0,0,0,0,0,0,2.091514,0,0,0,0,0,0,0,0,0,0,2.180367,0,0,0,0,0,0,0,0,0,2.225624,2.230264,0,0,0,0,0,0,0,2.307598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1860,0.495116,0,1.10851,1.17038,0.637712,0,0,1.025827,0,0,0,0,0,0,0,0,0,0,0,0,0,1.471852,1.482805,1.489435,0,0,0,0,1.627093,0,0,0,0,0,1.734434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407946,0,0,0,0,0,0,4.895222,0,0,0,0,0,0,0,0,0,2.476938,0,0,0,0,0,2.501036,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638058,0,0,0,0,0,0,0,0,0,0,5.376495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1221,0.990233,1.060357,0,0,0.637712,0,4.688849,0,0,0,1.150432,0,0,3.657259,2.542363,0,0,0,0,1.44817,1.467504,0,0,0,0,0,1.606941,0,0,0,0,0,0,0,1.734434,0,0,0,0,0,1.814005,1.910543,0,0,0,0,0,0,0,0,0,1.991431,0,1.9951,0,0,2.017406,0,0,0,0,0,0,0,0,2.091514,2.091514,0,0,0,0,0,2.158485,0,0,0,0,0,0,13.243649,0,0,2.221005,0,0,0,0,2.258568,0,0,0,0,0,0,0,0,0,0,2.353878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.570465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1049,0.990233,0,0.554255,1.17038,0.637712,0,0,0,0,0,0,0,1.187444,0,0,0,0,0,0,0,0,0,0,0,1.500584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62801,0,0,0,0,1.944911,1.948413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.225624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407946,0,0,2.424753,0,2.436116,2.436116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.494957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.076615,0,0,2.544657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710553,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.910543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.615195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1793,0,8.482854,6.651062,0,0,3.675175,0,4.103306,3.267471,1.104127,5.75216,23.008641,9.499548,0,6.355908,13.547957,5.450311,0,0,13.033528,0,16.190375,20.759274,0,4.501751,9.567296,1.606941,8.097441,1.627093,3.332017,0,3.391081,23.85248,0,1.734434,1.742969,7.041043,3.53804,21.334279,0,3.62801,5.731629,11.483563,1.924149,1.931022,3.889821,0,3.896827,9.794977,5.909072,0,5.974292,0,29.926506,0,4.027308,2.017406,0,6.086245,8.2229,4.119278,0,0,0,4.183028,14.640599,4.183028,4.207468,0,25.543581,12.924991,23.695816,2.158485,0,0,13.108812,2.189256,2.198225,0,15.450924,0,2.211831,4.44201,4.44201,0,2.230264,0,4.517136,9.092105,0,2.292635,18.38078,2.302585,4.615195,13.845586,2.307598,11.588494,0,2.353878,2.359155,0,16.626091,7.14164,2.385967,2.391416,0,4.804811,12.012027,4.815891,4.815891,4.827033,7.274258,4.849505,0,0,0,0,0,2.453408,0,4.918478,0,0,0,4.918478,0,9.907754,0,0,0,9.979828,2.501036,0,7.503108,5.014305,0,37.607284,0,0,7.539918,0,0,17.680101,12.659991,0,0,5.076615,0,0,0,7.63397,5.089313,0,0,0,0,0,5.114955,7.672432,2.56395,0,5.140929,0,0,0,10.441879,0,5.234592,0,2.624169,0,5.262178,0,0,0,15.870452,0,2.652143,0,0,8.020946,0,0,0,0,0,0,0,0,27.181005,2.718101,0,0,0,0,0,46.336987,0,0,2.733368,negativeClass
1258,0,0,0,0,0,0,0,0,2.178314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.930208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1822,0.990233,0.530178,0,2.34076,1.275425,0,0,0,1.089157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.317699,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.089313,0,0,0,0,0,7.653139,0,0,0,0,0,0,0,2.60369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1743,0.495116,0.530178,0,1.17038,0.637712,0.918794,0,0,1.089157,0,0,0,0,1.219086,0,0,1.362578,1.370421,0,1.44817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.987774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.189256,0,0,0,0,0,0,0,0,0,0,0,0,0,2.292635,0,0,0,4.615195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453408,0,0,0,0,0,0,0,0,0,0,2.494957,0,0,0,0,0,0,0,2.513306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.570465,2.60369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.652143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1081,0.495116,0.530178,0,0.58519,0.637712,0,0,1.025827,0,0,1.150432,1.150432,0,2.438173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08345,0,0,0,0,0,0,0,2.154165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631089,0,0,2.638058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1175,1.485349,0.530178,2.771276,2.92595,1.913137,0.918794,2.813309,1.025827,2.178314,0,0,2.300864,0,1.219086,0,2.709591,2.725156,2.740842,0,1.44817,0,1.471852,0,4.468305,0,0,0,9.716929,0,1.666008,0,0,0,0,0,0,0,0,0,0,1.814005,5.731629,1.913927,0,0,0,0,0,0,0,0,0,0,1.9951,0,0,0,0,0,0,2.059639,0,4.166899,2.091514,0,0,0,2.103734,0,0,0,0,2.158485,0,0,0,0,0,0,22.072749,0,0,0,0,0,0,0,0,0,0,0,2.297598,2.302585,0,0,0,0,0,0,2.359155,0,0,2.380547,0,0,2.396896,0,0,0,0,0,4.849505,0,0,0,0,0,0,0,0,2.459239,0,2.459239,2.459239,2.459239,2.465104,0,0,0,0,0,2.501036,0,2.501036,0,0,0,0,0,0,0,0,0,0,0,2.538307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.248337,0,2.624169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710553,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1494,1.485349,0,0,1.17038,1.913137,0,3.751079,1.025827,1.089157,0,0,4.601728,2.374887,1.219086,0,0,0,0,1.412638,0,1.467504,1.471852,0,0,0,0,0,0,1.627093,0,1.69282,0,0,0,0,0,0,1.76902,0,0,1.814005,0,1.913927,0,0,0,0,0,1.958995,0,0,0,0,0,2.006191,0,2.017406,2.024953,0,2.055725,0,0,2.08345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.198225,0,0,0,0,0,2.221005,0,0,0,0,0,0,0,0,0,0,2.307598,0,0,0,0,0,2.36446,2.375156,0,0,0,0,0,0,2.407946,0,2.413517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.484871,0,5.002072,0,0,0,0,0,0,0,0,0,2.525729,0,0,0,0,0,0,0,0,0,0,0,2.551046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631089,0,0,0,0,0,0,0,0,0,0,2.680922,0,0,5.406125,0,0,2.710553,0,0,2.718101,0,0,0,0,0,2.733368,0,0,negativeClass
1504,0.495116,0.530178,0.554255,0,0.637712,0.918794,1.87554,0,0,0,0,5.75216,1.187444,1.219086,1.271182,0,0,0,0,0,1.467504,0,2.965611,0,1.500584,1.594549,0,0,0,0,0,0,1.703749,0,0,0,1.760261,0,0,0,0,0,0,0,0,0,1.948413,1.948413,0,0,1.987774,0,0,0,0,0,0,0,2.028748,0,0,0,0,0,0,0,0,0,0,0,2.154165,0,0,0,0,0,0,0,0,4.41455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.827033,0,0,0,0,2.436116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.544657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61047,0,5.234592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703063,0,0,0,0,0,0,2.725705,0,0,0,0,0,0,0,negativeClass
